tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-12021,Thiago Gabriel Martín Pereyra,Francisco Violeta Farias,La Pampa,Chaco,397,21.68,1,0,0,5,0,1
ENV-12022,Josefina Rodriguez Toledo,Mia Valentina Juan Pablo Gomez Sosa,Entre Rios,Santa Fe,139,18.71,19,0,3,2,0,1
ENV-12023,Catalina Lopez,Pedro Olivera,Tucuman,Chubut,179,13.51,2,1,0,8,0,1
ENV-12024,Alma Jazmin Torres Torres,Benjamin Juan Sebastian Toledo Benitez,Cordoba,Santiago del Estero,276,31.78,7,0,0,6,0,1
ENV-12025,Sara Martina Mansilla Rodriguez,Valentino Alvarez,Misiones,Santa Fe,793,30.74,14,1,1,1,0,4
ENV-12026,Maximiliano Julieta Martinez Cabrera,Sr(a). Jazmin Flores,Catamarca,Cordoba,289,5.39,7,1,0,3,0,2
ENV-12027,Constanza Quiroga Vera,Sofia Santino Moreno,Neuquen,Buenos Aires,1153,12.06,15,0,5,11,1,8
ENV-12028,Sr(a). Ambar Lopez,Mateo Ezequiel Nicolas Caceres Rojas,Tucuman,Jujuy,348,49.67,15,0,1,5,0,1
ENV-12029,Dr(a). Amparo Escobar,Malena Farias,Santa Fe,CABA,556,38.89,19,1,2,11,1,5
ENV-12030,Bautista Juan Ignacio Acosta,Guillermina Molina,Corrientes,Tierra del Fuego,1993,31.44,12,1,1,3,1,10
ENV-12031,Octavio Benicio Diaz,Joaquin Lautaro Fernandez,Rio Negro,Misiones,103,0.76,2,1,2,5,0,1
ENV-12032,Bautista Ana Paula Garcia Diaz,Tomas Vera Herrera,Jujuy,Cordoba,817,11.75,9,1,0,10,0,4
ENV-12033,Dr(a). Bianca Rodriguez,Antonella Emma Gimenez Acuña,CABA,La Pampa,588,41.34,4,1,4,4,0,4
ENV-12034,Joaquin Delfina Alvarez Alvarez,Benjamin Nuñez,Catamarca,Santa Fe,558,14.68,10,0,4,9,0,3
ENV-12035,Emma Maidana,Dante Diaz,Chaco,Salta,405,20.67,20,0,2,3,0,1
ENV-12036,Dr(a). Jeremias Romero,Victoria Fernandez,San Luis,San Juan,244,14.7,17,1,0,1,0,2
ENV-12037,Julieta Silva Gonzalez,Malena Fernandez Valdez,San Luis,La Pampa,269,9.72,3,1,3,6,0,2
ENV-12038,Sr(a). Elena Ponce,Valentino Gimenez,San Luis,Tierra del Fuego,2167,34.21,20,1,1,2,1,11
ENV-12039,Dr(a). Mateo Agustin Lopez,Sara Ortiz,Tierra del Fuego,Chaco,2053,4.79,1,1,0,3,1,11
ENV-12040,Matias Ojeda,Josefina Farias,Salta,Entre Rios,984,8.45,4,1,3,11,1,7
ENV-12041,Genaro Catalina Ponce Duarte,Felipe Sofia Belen Maldonado,Santiago del Estero,Salta,444,37.79,10,1,6,6,0,2
ENV-12042,Sofia Lourdes Ruiz,Martina Bustos,Chaco,Chaco,50,47.83,19,0,1,7,1,4
ENV-12043,Juan Martin Emilia Miranda Moyano,Thiago Benjamin Valentino Martinez Martinez,Buenos Aires,Rio Negro,1149,6.55,18,0,4,8,0,6
ENV-12044,Clara Castro,Sol Emma Blanco Maldonado,Entre Rios,Chaco,605,24.36,18,1,4,2,1,6
ENV-12045,Sr(a). Lorenzo Sanchez,Dr(a). Felipe Gonzalez,Cordoba,Neuquen,511,42.14,12,0,0,1,0,3
ENV-12046,Josefina Ambar Juarez Diaz,Catalina Rafael Fernandez Gonzalez,Cordoba,Misiones,490,40.37,5,1,1,5,1,7
ENV-12047,Bastian Simon Acosta,Sr(a). Lautaro Juarez,Cordoba,Santiago del Estero,367,49.59,1,0,6,11,1,3
ENV-12048,Bruno Torres Farias,Juan Romero,Jujuy,Santa Cruz,609,39.86,16,0,2,10,1,8
ENV-12049,Agustín Emilia Mendez Mansilla,Catalina Benicio Herrera Acuña,CABA,Misiones,1325,38.24,7,0,1,1,0,6
ENV-12050,Sr(a). Juan Bautista Alvarez,Lorenzo Garcia Barrios,Corrientes,Catamarca,106,15.47,8,0,4,6,1,3
ENV-12051,Dr(a). Tomas Martinez,Lola Lucas Ezequiel Farias,Neuquen,San Luis,396,37.96,7,1,2,10,0,2
ENV-12052,Emma Benitez Molina,Francesca Garcia Soto,La Rioja,Tierra del Fuego,1947,16.45,9,0,6,5,1,9
ENV-12053,Sr(a). Ludmila Guzman,Martina Romero Martinez,Santa Fe,Corrientes,545,20.05,2,1,3,8,0,4
ENV-12054,Emilia Ledesma,Tobias Escobar,Entre Rios,Corrientes,471,19.7,12,1,3,3,1,6
ENV-12055,Thiago Ortiz,Tiziano Rafael Torres Rodriguez,Chaco,Corrientes,139,4.64,10,0,1,3,0,1
ENV-12056,Thiago Agustin Suarez Silva,Candela Santiago Nuñez,Formosa,San Juan,136,31.46,7,1,3,1,1,2
ENV-12057,Dr(a). Agustin Gonzalez,Dr(a). Jazmin Mendoza,Neuquen,Catamarca,50,43.88,14,0,3,5,1,5
ENV-12058,Dr(a). Tomàs Farias,Juana Fernandez Sosa,Salta,Misiones,143,47.74,9,1,5,4,1,5
ENV-12059,Malena Olivia Torres,Francisco Augusto Ferreyra Gomez,Buenos Aires,Chaco,882,13.07,12,1,6,6,1,7
ENV-12060,Thiago Nahuel Sanchez,Santiago Godoy Franco,Santa Fe,Entre Rios,50,33.19,3,1,6,2,1,5
ENV-12061,Sr(a). Ian Benjamin Gonzalez,Agustina Gomez Castro,La Pampa,Salta,868,26.68,5,1,3,11,1,6
ENV-12062,Santiago Sofia Torres Olivera,Lautaro Diaz Mansilla,Salta,San Luis,695,39.52,11,1,6,6,1,6
ENV-12063,Dr(a). Thiago Nahuel Maldonado,Julieta Agustina Aguirre,Tucuman,Tucuman,61,36.12,10,1,4,12,1,2
ENV-12064,Emilia Agustina Valdez Rios,Dr(a). Santino Ramirez,Tucuman,Tierra del Fuego,1821,11.07,13,1,2,11,1,12
ENV-12065,Priscila Rosario Fernandez,Dylan Fernandez,Jujuy,Tierra del Fuego,1481,29.95,20,0,5,7,1,10
ENV-12066,Jazmin Antonella Gonzalez,Juan Gabriel Lucia Leiva,Mendoza,Cordoba,285,18.51,1,1,1,8,0,2
ENV-12067,Thiago Ezequiel Nahiara Roldan,Maria Victoria Santino Ramos,Neuquen,Chaco,86,9.76,15,0,3,2,1,2
ENV-12068,Gael Martina Ponce Gonzalez,Valentino Sebastian Romero Mendoza,Mendoza,Salta,457,32.2,4,0,4,10,1,2
ENV-12069,Delfina Moyano Peralta,Ian Benjamin Morales Perez,Santiago del Estero,Neuquen,150,18.99,14,1,2,8,1,2
ENV-12070,Ezequiel Quiroga,Juan Francisco Arias,Neuquen,Tierra del Fuego,1792,31.76,6,0,4,2,1,8
ENV-12071,Alma Martina Cabrera,Luisina Helena Vazquez Cruz,Jujuy,Chaco,508,16.35,19,1,0,2,0,4
ENV-12072,Juan Manuel Guzman,Bruno Rodriguez,Entre Rios,Jujuy,1157,37.9,7,1,4,2,1,8
ENV-12073,Alvaro Garcia Perez,Facundo Sanchez Rodriguez,San Luis,San Juan,345,40.65,14,1,2,10,1,3
ENV-12074,Fausto Lorenzo Sosa Ponce,Catalina Muñoz Gonzalez,San Luis,Tierra del Fuego,2186,38.12,16,0,1,6,0,6
ENV-12075,Sr(a). Maximo Sanchez,Dr(a). Delfina Mendoza,CABA,Tierra del Fuego,3066,12.53,16,0,6,1,0,6
ENV-12076,Delfina Castro Sanchez,Bautista Herrera,Catamarca,Chaco,124,36.63,7,1,3,6,1,3
ENV-12077,Dr(a). Emma Romero,Valentino Felipe Leiva,San Juan,Jujuy,380,20.07,13,0,5,3,0,1
ENV-12078,Facundo Juan Ignacio Gonzalez,Alma Martina Guzman,Tucuman,Salta,172,28.96,14,1,3,6,0,1
ENV-12079,Pedro Guadalupe Rojas,Benjamin Ezequiel Emilia Molina,Rio Negro,Cordoba,575,27.17,12,1,0,8,0,4
ENV-12080,Milagros Felipe Fernandez,Benjamin Thiago Daniel Perez,Jujuy,San Luis,820,36.86,18,0,3,3,1,5
ENV-12081,Bianca Benitez,Agustín Valentina  Rodriguez Lopez,Santa Cruz,Entre Rios,1704,33.87,8,0,2,2,0,6
ENV-12082,Ian Benjamin Isabella Rivero,Bautista Molina,Buenos Aires,Jujuy,1519,27.3,4,1,6,7,1,9
ENV-12083,Felipe Olivia Castro Maidana,Dr(a). Santiago Benjamin Guzman,Buenos Aires,Misiones,1229,36.02,15,0,2,6,1,10
ENV-12084,Juan Gabriel Sosa Rodriguez,Lucio Silva,La Pampa,Buenos Aires,486,49.48,13,1,3,6,0,2
ENV-12085,Sr(a). Zoe Rodriguez,Mateo Julieta Perez Medina,CABA,La Rioja,1131,3.09,15,0,1,7,0,6
ENV-12086,Thiago Benjamin Medina,Bautista Victoria Rivero,Rio Negro,Jujuy,412,12.49,20,0,4,1,0,1
ENV-12087,Dr(a). Mateo Benjamin Maidana,Luz Maria Castro,Misiones,Rio Negro,50,35.15,14,0,1,6,1,6
ENV-12088,Lautaro Valentina Garcia Peralta,Juana Francisco Rivero,Cordoba,Santa Fe,162,8.95,18,1,6,6,0,1
ENV-12089,Sr(a). Bautista Mendoza,Nicolas Rojas Cruz,Santa Cruz,La Pampa,1516,43.91,15,0,6,2,0,6
ENV-12090,Dr(a). Gonzalo Gonzalez,Luciano Juan Pablo Romero Lopez,Catamarca,La Rioja,51,36.23,14,1,4,9,1,4
ENV-12091,Benicio Sosa,Tobias Ramiro Cabrera Garcia,La Rioja,Catamarca,76,18.11,6,1,2,10,1,4
ENV-12092,Guillermina Ferreyra Rojas,Santino Antonio Ramos,Catamarca,Santiago del Estero,178,29.83,2,0,4,1,0,1
ENV-12093,Lorenzo Duarte,Felipe Velazquez Sosa,Tierra del Fuego,Tucuman,1791,40.32,15,1,0,11,1,10
ENV-12094,Juana Victoria Garcia Ayala,Juan Gabriel Samuel Flores,Entre Rios,Santiago del Estero,648,40.2,18,1,1,9,1,8
ENV-12095,Mia Valentina Suarez,Sr(a). Joaquin Rojas,Mendoza,Formosa,138,1.54,19,1,1,7,0,1
ENV-12096,Agustina Victoria Lopez Guzman,Ezequiel Tomàs Gonzalez Alvarez,Neuquen,San Luis,335,11.3,19,1,5,10,1,6
ENV-12097,Sofía Juana Paz,Luz Maria Gomez,Formosa,Chubut,206,11.78,10,1,4,1,0,2
ENV-12098,Vicente Agustin Acosta,Juan Martin Suarez Gonzalez,Catamarca,Neuquen,65,7.3,12,0,6,4,0,1
ENV-12099,Santino Valentino Aguirre,Gonzalo Angelina Rodriguez,Tierra del Fuego,Rio Negro,1753,24.19,4,1,1,4,1,10
ENV-12100,Alma Lucas Coronel Torres,Milo Sosa Ruiz,San Luis,La Pampa,269,30.21,3,1,2,8,0,2
ENV-12101,Santino Ezequiel León Gonzalez Juarez,Enzo Morena Diaz,Formosa,Tierra del Fuego,1779,4.59,13,1,1,3,1,11
ENV-12102,Mateo Ezequiel Fernandez,Facundo Sosa Perez,Tierra del Fuego,Tucuman,1724,10.36,1,1,3,1,1,11
ENV-12103,Benjamin Juliana Valdez,Emilia Mora Alvarez,La Pampa,Santa Cruz,1541,45.57,12,1,6,3,1,9
ENV-12104,Pilar Rivero Gutierrez,Santino Maria Guadalupe Godoy Lopez,Santa Fe,Tucuman,797,29.21,18,0,6,6,0,3
ENV-12105,Octavio Martin Martinez,Juan Cruz Nicolas Gomez Gomez,Entre Rios,CABA,510,33.05,3,1,4,6,1,9
ENV-12106,Camilo Tiziano Gonzalez,Isabella Mateo Lopez,Neuquen,Chubut,223,1.65,10,1,2,11,0,2
ENV-12107,Emanuel Castillo,Dr(a). Julieta Caceres,Salta,Corrientes,382,34.55,12,0,5,3,1,5
ENV-12108,Julian Agustín Gomez,Lisandro Muñoz Valdez,Corrientes,San Juan,132,3.41,18,0,2,10,1,6
ENV-12109,Francisco Tomàs Vargas,Pilar Gonzalez Torres,Chaco,Mendoza,172,42.38,16,1,2,3,0,1
ENV-12110,Sr(a). Jazmin Leiva,Sr(a). Juan Ignacio Ruiz,Santa Fe,La Rioja,634,14.42,9,0,2,8,0,3
ENV-12111,Isabella Olivia Rodriguez Peralta,Maria Guadalupe Navarro Ferreyra,San Juan,Buenos Aires,1098,19.48,7,0,3,12,1,11
ENV-12112,Bruno Paloma Gutierrez,Sr(a). Thiago Benjamin Toledo,Santiago del Estero,La Rioja,176,42.35,11,0,3,2,0,1
ENV-12113,Luciano Santino Ezequiel Gonzalez,Alejo Matias Benitez,CABA,Entre Rios,506,22.39,18,1,0,7,1,7
ENV-12114,Sr(a). Martina Lopez,Zoe Santino Gonzalez,Mendoza,Santiago del Estero,177,1.93,5,0,0,6,1,2
ENV-12115,Bianca Agustin Castro,Alma Jazmin Lopez Silva,Misiones,Jujuy,222,34.74,15,1,2,9,0,2
ENV-12116,Francesca Josefina Alvarez Torres,Felipe Diaz,Jujuy,San Luis,784,47.99,12,0,4,1,0,3
ENV-12117,Ezequiel Avila Lopez,Angelina Luna,Rio Negro,Formosa,167,30.1,8,0,3,10,0,1
ENV-12118,Julian Lara Romero,Maria Victoria Cardozo,La Rioja,Rio Negro,50,48.55,17,1,3,1,0,1
ENV-12119,Dr(a). Emilia Cardozo,Mia Valentina Valentina Benitez Navarro,San Luis,Neuquen,385,35.99,2,0,2,3,0,1
ENV-12120,Sr(a). Rosario Paz,Abigail Acuña,Santiago del Estero,Chubut,388,36.92,20,1,4,12,0,2
ENV-12121,Catalina Cabrera Sanchez,Oriana Francisco Diaz Rojas,La Pampa,Entre Rios,94,32.81,4,0,3,5,1,2
ENV-12122,Thiago Benjamin Nuñez Acosta,Mia Augusto Diaz,Corrientes,Santa Fe,464,49.99,18,0,5,5,1,2
ENV-12123,Santino Gabriel Juan Bautista Alvarez,Josefina Violeta Correa,Salta,Formosa,248,49.22,13,1,1,3,1,5
ENV-12124,Francisca Faustino Peralta Torres,Julieta Santiago Rodriguez,San Luis,Misiones,376,17.55,7,1,6,12,0,2
ENV-12125,Federico Flores Vega,Maria Victoria Medina Diaz,Cordoba,Jujuy,901,31.37,11,1,6,9,1,9
ENV-12126,Giovanni Valdez,Antonio Ledesma Molina,Jujuy,Salta,132,6.1,14,0,6,5,1,5
ENV-12127,Manuel Zoe Jazmin Gonzalez,Camila Romero,Neuquen,Chubut,238,11.08,3,1,0,9,1,7
ENV-12128,Dr(a). Joaquin Gomez,Sr(a). Francesca Rodriguez,Tierra del Fuego,Misiones,1772,12.52,3,0,4,1,1,9
ENV-12129,Mateo Bautista Garcia Gutierrez,Alma Martin,Jujuy,Buenos Aires,1437,36.96,1,0,2,3,0,6
ENV-12130,Sr(a). Camila Mendez,Valentina Catalina Quiroga,La Pampa,Tierra del Fuego,2385,11.08,2,1,5,5,0,7
ENV-12131,Sofia Geronimo Lopez,Olivia Martina Cabrera Muñoz,Formosa,Tierra del Fuego,1795,25.14,8,0,5,4,1,7
ENV-12132,Mia Morena Vargas,Candela Nicolas Lopez,Santa Cruz,Santa Cruz,93,48.16,11,1,3,11,1,5
ENV-12133,Antonella Paez Sanchez,Helena Lorenzo Sosa Valdez,Salta,Catamarca,336,34.68,1,1,0,5,1,3
ENV-12134,Valentina Jazmin Vera Pereyra,Emma Fernandez Sanchez,Neuquen,Jujuy,470,3.44,9,1,1,6,0,2
ENV-12135,Juan Cruz Garcia,Dr(a). Mia Ledesma,Tucuman,Catamarca,141,14.66,1,0,4,1,0,1
ENV-12136,Mateo Agustin Rodriguez Martinez,Sr(a). Gino Rodriguez,Jujuy,San Juan,460,11.11,8,0,1,11,0,1
ENV-12137,Victoria Franco Romero,Juana Mansilla,La Pampa,La Rioja,582,4.46,15,1,1,7,1,6
ENV-12138,Agustin Malena Rodriguez Castro,Maite Gonzalez Dominguez,Chubut,Entre Rios,908,22.47,8,0,3,10,1,4
ENV-12139,Thiago Benjamin Rojas Sosa,Juan Bautista Joaquin Gomez,Cordoba,La Pampa,81,31.65,5,0,3,7,0,1
ENV-12140,Sr(a). Felicitas Fernandez,Nicolas Mia Diaz,San Juan,Santa Fe,563,40.29,10,0,1,11,1,5
ENV-12141,Ciro Rodriguez,Bautista Gonzalez Rios,Formosa,Corrientes,73,37.76,9,1,4,6,1,4
ENV-12142,Gino Mora Molina Sosa,Sr(a). Benicio Herrera,Santa Fe,Jujuy,991,35.46,5,0,5,1,0,3
ENV-12143,Lola Francisca Olivera Franco,Tomas Benjamin Valentin Gomez Ledesma,Rio Negro,Catamarca,80,27.34,9,0,2,7,0,1
ENV-12144,Thiago Leonel Olivera,Dr(a). Faustino Gonzalez,San Luis,Chubut,659,14.47,17,0,6,6,0,3
ENV-12145,Lucia Helena Dominguez,Ramiro Sanchez,Misiones,Tucuman,50,29.15,19,0,6,3,1,4
ENV-12146,Bruno Ignacio Roldan,Juan Cruz Farias Perez,Cordoba,Mendoza,348,26.17,15,1,2,2,1,4
ENV-12147,Thiago Lara Gimenez,Agustin Juan Bautista Gomez,Catamarca,Formosa,50,41.65,17,1,4,4,0,1
ENV-12148,Benjamin Juan Manuel Gimenez Sosa,Mateo Juarez Olivera,Mendoza,Chaco,161,25.68,12,0,2,4,1,4
ENV-12149,Mateo Agustin Acosta Sosa,Sr(a). Thiago Emanuel Rodriguez,Chubut,Jujuy,128,49.4,13,0,0,8,0,1
ENV-12150,Lautaro Ezequiel Gimenez,Juan Pablo Simon Fernandez Maidana,CABA,San Juan,1072,27.22,19,1,6,1,1,10
ENV-12151,Giuliana Bruno Ortiz Romero,Benjamin Sofia Belen Morales,Tierra del Fuego,Buenos Aires,3009,48.76,7,0,0,12,1,10
ENV-12152,Catalina Roldan,Sr(a). Morena Gonzalez,La Rioja,Catamarca,93,41.13,13,1,2,7,1,5
ENV-12153,Felipe Martin Muñoz,Milena Caceres,Santa Fe,Tucuman,806,7.61,4,1,6,6,0,4
ENV-12154,Sr(a). Alma Molina,Dr(a). Tiziano Valentin Peralta,Chaco,Chaco,50,8.0,6,1,0,5,1,4
ENV-12155,Emma Felipe Luna Martinez,Octavio Santino Luna Fernandez,San Juan,Jujuy,392,11.65,6,1,4,8,0,2
ENV-12156,Sr(a). Bautista Benjamin Carrizo,Tiziano Benjamin Martina Barrios Duarte,Rio Negro,Santiago del Estero,229,43.17,8,0,4,6,0,1
ENV-12157,Maria Paz Mia Perez Ramirez,Francesca Mansilla Pereyra,Formosa,Cordoba,494,43.21,11,1,6,1,1,4
ENV-12158,Zoe Valentina Gonzalez,Sr(a). Francesco Alvarez,Santa Cruz,Jujuy,526,41.15,13,1,0,2,0,4
ENV-12159,Dr(a). Lisandro Maidana,Emanuel Lopez,Santiago del Estero,Chubut,390,15.62,7,0,4,9,0,1
ENV-12160,Facundo Franco Avila,Sofia Rodriguez Ayala,Buenos Aires,Mendoza,955,5.62,5,1,1,12,0,4
ENV-12161,Benjamin Santino Benjamin Figueroa Herrera,Uma Valentina Jazmin Gonzalez,Catamarca,San Juan,112,17.15,19,1,6,5,1,2
ENV-12162,Sr(a). Oriana Cabrera,Malena Paez Lopez,Rio Negro,La Rioja,63,20.24,9,0,1,1,0,1
ENV-12163,Camila Martin Sanchez,Sr(a). Juan Ignacio Castro,Salta,Cordoba,795,41.24,2,1,6,3,1,5
ENV-12164,Sr(a). Maria Guadalupe Ramirez,Isabella Francisco Morales Farias,Neuquen,Buenos Aires,1111,10.4,6,0,6,12,1,10
ENV-12165,Olivia Antonio Guzman Diaz,Santino Dominguez,Entre Rios,Jujuy,1177,42.87,2,1,0,11,1,10
ENV-12166,Josefina Santino Luna,Sr(a). Milena Franco,Chaco,San Luis,196,32.12,6,0,6,1,0,1
ENV-12167,Olivia Catalina Fernandez Fernandez,Sr(a). Simon Gomez,Entre Rios,Chaco,550,16.42,18,0,0,7,1,5
ENV-12168,Maia Correa,Benjamin Sofía Franco Garcia,San Luis,CABA,852,10.5,6,0,1,8,0,3
ENV-12169,Juan Ignacio Fernandez,Catalina Francisco Silva Aguirre,Tierra del Fuego,Rio Negro,1874,20.78,9,0,4,11,1,7
ENV-12170,Josefina Ciro Benjamin Cordoba,Sr(a). Angel Gabriel Medina,Cordoba,Buenos Aires,720,36.11,5,0,5,8,0,3
ENV-12171,Alexander Joaquín Rodriguez,Dr(a). Luca Benitez,Chaco,Rio Negro,132,11.34,10,0,3,2,0,1
ENV-12172,Candelaria Maria Victoria Aguirre Sosa,Dr(a). Bautista Herrera,Santa Cruz,San Luis,1280,6.52,13,1,0,8,1,8
ENV-12173,Mateo Benjamin Francisco Flores Duarte,Victoria Soria,La Pampa,Santiago del Estero,430,1.62,10,0,4,6,0,1
ENV-12174,Pedro Catalina Benitez,Thiago Daniel Herrera Perez,Salta,Misiones,269,4.82,4,0,1,12,0,1
ENV-12175,Clara Mendoza,Maria Luz Rodriguez,Rio Negro,Buenos Aires,1147,12.64,20,0,3,10,0,6
ENV-12176,Gonzalo Felicitas Martinez Vega,Sofia Belen Juan Cruz Gonzalez Lopez,Corrientes,CABA,968,6.92,4,0,0,10,1,7
ENV-12177,Dr(a). Emma Suarez,Thiago Dylan Ezequiel Luna,San Juan,San Juan,50,46.01,6,1,3,6,0,1
ENV-12178,Thiago Agustin Nahiara Rodriguez,Lorenzo Tomas Pereyra Rodriguez,Corrientes,La Rioja,169,24.64,19,0,5,2,0,1
ENV-12179,Thiago Nahuel Martinez,Sebastian Farias Flores,Santiago del Estero,Corrientes,128,44.35,19,0,4,8,0,1
ENV-12180,Vicente Lara Olivera Suarez,Luz Milagros Torres Romero,La Pampa,Misiones,769,41.3,17,1,2,8,0,4
ENV-12181,Dr(a). Federico Dominguez,Zoe Valentina Moyano Chavez,Santa Fe,Jujuy,1122,13.11,15,1,6,7,0,7
ENV-12182,Delfina Valentino Guzman Sanchez,Guillermina Blanco,Tucuman,Cordoba,533,41.35,13,0,0,8,0,3
ENV-12183,Sofia Catalina Ruiz,Jazmin Pereyra,Jujuy,Entre Rios,1087,47.65,8,0,3,9,0,6
ENV-12184,Tiziano Valentin Acosta,Agustina Avila,Buenos Aires,Formosa,1156,29.33,15,0,4,12,1,8
ENV-12185,Lucio Molina,Tomàs Juarez,Chubut,Salta,118,28.11,11,0,6,3,0,1
ENV-12186,Oriana Muñoz,Benjamin Jeremias Martinez,Santa Fe,Formosa,610,18.79,8,1,2,4,0,4
ENV-12187,Rosario Lucio Suarez,Bastian Lopez,Cordoba,Chaco,328,45.86,19,0,4,1,1,3
ENV-12188,Agostina Aguero,Delfina Delfina Lopez,San Luis,Santiago del Estero,269,49.03,1,1,5,11,1,4
ENV-12189,Sr(a). Malena Peralta,Julia Castro,San Juan,Neuquen,50,1.33,16,1,1,6,0,1
ENV-12190,Sr(a). Franco Sanchez,Tomàs Aguero,Misiones,Cordoba,497,14.35,6,1,0,12,1,5
ENV-12191,Olivia Juarez,Maria Emilia Gonzalez Ramirez,Catamarca,Santa Cruz,1043,32.69,14,1,2,7,0,7
ENV-12192,Santino Ezequiel Benjamin Moreno,Lisandro Constantino Luna,Santiago del Estero,San Juan,74,20.16,7,0,0,10,0,1
ENV-12193,Emilia Luisana Gonzalez,Julieta Ruiz Suarez,Entre Rios,Corrientes,531,39.84,6,1,3,7,1,9
ENV-12194,Maximo Martinez Ledesma,Luciana Coronel,Tucuman,Corrientes,294,45.31,5,0,6,1,0,1
ENV-12195,Mateo Tiziana Rodriguez,Lola Lorenzo Ortiz,Chaco,La Pampa,459,34.67,14,1,2,11,0,2
ENV-12196,Paulina Delfina Rios,Lucio Dominguez Ruiz,Buenos Aires,Chaco,1004,21.13,8,0,0,5,1,10
ENV-12197,Nina Hernandez Cordoba,Camila Gonzalez Lopez,La Pampa,Formosa,592,30.51,17,1,4,1,0,4
ENV-12198,Dr(a). Juan Cruz Paz,Lautaro Nahuel Gutierrez Martinez,La Pampa,Cordoba,112,23.9,2,1,1,9,0,1
ENV-12199,Ciro Sanchez,Juan Gabriel Torres Cordoba,Catamarca,Jujuy,442,7.98,9,1,2,7,0,2
ENV-12200,Guadalupe Suarez,Mateo Benjamin Octavio Medina,Formosa,Tucuman,112,24.04,15,0,0,1,0,1
ENV-12201,Santino Gabriel Gomez Garcia,Mateo Bautista Perez,Buenos Aires,La Rioja,974,48.11,17,0,2,6,0,3
ENV-12202,Sr(a). Mia Valentina Rodriguez,Sr(a). Agustín Hernandez,La Rioja,Formosa,59,25.33,6,0,0,6,0,1
ENV-12203,Sr(a). Emilia Rodriguez,Sebastian Thiago Benjamin Aguero Gomez,Santa Cruz,Salta,619,33.84,5,1,6,3,0,4
ENV-12204,Ciro Ortiz,Isabella Milo Vega Soria,San Luis,Neuquen,323,27.07,14,1,0,7,0,2
ENV-12205,Isabella Alvarez Gutierrez,Sr(a). Sofia Ponce,Catamarca,CABA,1089,31.2,12,0,4,11,1,9
ENV-12206,Lautaro Gabriel Mia Jazmin Juarez,Lola Rojas Herrera,Formosa,Santa Cruz,1020,4.9,16,1,3,2,0,7
ENV-12207,Maria Victoria Morales,Felipe Gonzalez,La Pampa,Rio Negro,617,5.81,16,1,0,3,0,4
ENV-12208,Thiago Martinez Godoy,Dr(a). Felipe Fernandez,Tierra del Fuego,Mendoza,1995,34.38,11,1,1,9,1,9
ENV-12209,Dr(a). Francisco Gomez,Tomas Benjamin Juan Pablo Gimenez,Salta,CABA,1452,10.45,7,1,1,3,1,12
ENV-12210,Dr(a). Benjamin Fernandez,Juan Bautista Acosta,San Juan,Cordoba,441,20.71,18,0,6,6,1,6
ENV-12211,Tomas Benjamin Thiago Benjamin Gutierrez,Lola Roldan,Salta,La Rioja,282,42.83,6,0,3,8,0,1
ENV-12212,Emilia Fernandez Arias,Julieta Juan Cruz Caceres Romero,San Juan,Chubut,356,3.11,15,0,3,4,0,1
ENV-12213,Sr(a). Sol Rivero,Dr(a). Maria Belen Martinez,Misiones,Neuquen,96,7.5,2,1,6,9,0,1
ENV-12214,Dr(a). Lola Godoy,Thiago Fernandez,San Luis,Chaco,205,2.09,7,0,4,2,0,1
ENV-12215,Nicolas Perez Sosa,Lucas Maria Victoria Alvarez Rodriguez,Rio Negro,Catamarca,112,26.92,16,0,0,1,1,3
ENV-12216,Vicente Santiago Ojeda Fernandez,Sr(a). Alvaro Ortiz,Tucuman,Misiones,77,39.35,19,0,2,12,1,6
ENV-12217,Alma Mia Villalba Flores,Juan Bautista Mansilla,Jujuy,Formosa,343,13.35,15,0,2,10,0,1
ENV-12218,Pilar Felipe Gonzalez Herrera,Dr(a). Lara Avila,San Luis,Formosa,297,47.63,5,0,6,9,0,1
ENV-12219,Felipe Matilda Farias Barrios,Mora Alma Valentina Lopez Nuñez,San Juan,Santiago del Estero,105,37.02,2,0,3,5,0,1
ENV-12220,Matias Gomez Lopez,Sr(a). Ignacio Gutierrez,Santa Cruz,Formosa,883,20.93,2,1,3,9,1,5
ENV-12221,Delfina Benjamin Lopez,Dr(a). Genaro Diaz,Entre Rios,Santa Cruz,1620,39.56,13,1,5,7,0,7
ENV-12222,Dr(a). Juan Bautista Velazquez,Bautista Rodriguez Diaz,Neuquen,Chaco,114,7.75,15,0,4,3,0,1
ENV-12223,Micaela Mia Jazmin Diaz Figueroa,Lola Agustina Sosa Alvarez,CABA,Corrientes,934,23.6,12,0,5,11,1,7
ENV-12224,Emma Catalina Villalba Ledesma,Luciana Alma Jazmin Ferreyra,CABA,Chubut,1428,42.21,2,1,6,10,1,9
ENV-12225,Tiziano Benjamin Mateo Fernandez Valdez,Mateo Benjamin Diaz,Santa Cruz,Salta,580,23.31,3,0,5,11,1,4
ENV-12226,Lautaro Benjamin Mendoza,Benjamin Ezequiel Victoria Sanchez,Jujuy,Tierra del Fuego,1519,2.42,18,0,6,7,0,6
ENV-12227,Valentina Figueroa Rios,Constantino Sofía Mendez,CABA,CABA,78,48.4,19,0,2,7,0,1
